,time_period,roadmap_group,prediction
2286,2021-08-01,X4-AMD,100.4955219452613
2287,2021-09-01,X4-AMD,101.56584841176175
2288,2021-10-01,X4-AMD,92.80866547710731
2289,2016-10-01,X6,
2290,2016-11-01,X6,
2291,2016-12-01,X6,
2292,2017-01-01,X6,
2293,2017-02-01,X6,
2294,2017-03-01,X6,
2295,2017-04-01,X6,
2296,2017-05-01,X6,
2297,2017-06-01,X6,
2298,2017-07-01,X6,
2299,2017-08-01,X6,
2300,2017-09-01,X6,
2301,2017-10-01,X6,1495.8857077932437
2302,2017-11-01,X6,754.6651646919869
2303,2017-12-01,X6,1694.948655632709
2304,2018-01-01,X6,1164.1975914840848
2305,2018-02-01,X6,955.991083243828
2306,2018-03-01,X6,1001.5061383689119
2307,2018-04-01,X6,911.139522122218
2308,2018-05-01,X6,698.0503617800321
2309,2018-06-01,X6,942.8588006105167
2310,2018-07-01,X6,2912.8945556491776
2311,2018-08-01,X6,5177.8785277333145
2312,2018-09-01,X6,2703.864539329589
2313,2018-10-01,X6,1140.947982313753
2314,2018-11-01,X6,845.9708590740036
2315,2018-12-01,X6,1585.8809427495653
2316,2019-01-01,X6,1317.6413740484602
2317,2019-02-01,X6,911.5089427376805
2318,2019-03-01,X6,203.14014653877453
2319,2019-04-01,X6,357.0804147858399
2320,2019-05-01,X6,1525.9629515718798
2321,2019-06-01,X6,3482.4975353960785
2322,2019-07-01,X6,384.92935876001934
2323,2019-08-01,X6,118.6604449063493
2324,2019-09-01,X6,795.9113277996446
2325,2019-10-01,X6,635.1536250054402
2326,2019-11-01,X6,1945.2187656329909
2327,2019-12-01,X6,1253.1164667988294
2328,2020-01-01,X6,903.9904483972479
2329,2020-02-01,X6,671.5586596643234
2330,2020-03-01,X6,694.2052166299369
2331,2020-04-01,X6,660.9852511414693
2332,2020-05-01,X6,648.015792408684
2333,2020-06-01,X6,496.1500559423026
2334,2020-07-01,X6,332.16498296582967
2335,2020-08-01,X6,691.1510451049268
2336,2020-09-01,X6,662.0197465443706
2337,2020-10-01,X6,761.948984707787
2338,2020-11-01,X6,819.254655036701
2339,2020-12-01,X6,879.1218988514328
2340,2021-01-01,X6,2070.529968111858
2341,2021-02-01,X6,2269.246809017375
2342,2021-03-01,X6,2032.3170200444422
2343,2021-04-01,X6,1088.645519906749
2344,2021-05-01,X6,1678.6920388308622
2345,2021-06-01,X6,1931.3496337579372
2346,2021-07-01,X6,2029.2682579270856
2347,2021-08-01,X6,1735.567075414116
2348,2021-09-01,X6,2305.287194354932
2349,2021-10-01,X6,1415.7882705641935
2350,2021-11-01,X6,1411.0679324735054
2351,2017-12-01,XC Series-6/7-Mainstream,
2352,2018-01-01,XC Series-6/7-Mainstream,
2353,2018-02-01,XC Series-6/7-Mainstream,
2354,2018-03-01,XC Series-6/7-Mainstream,
2355,2018-04-01,XC Series-6/7-Mainstream,
2356,2018-05-01,XC Series-6/7-Mainstream,
2357,2018-06-01,XC Series-6/7-Mainstream,
2358,2018-07-01,XC Series-6/7-Mainstream,
2359,2018-08-01,XC Series-6/7-Mainstream,
2360,2018-09-01,XC Series-6/7-Mainstream,
2361,2018-10-01,XC Series-6/7-Mainstream,
2362,2018-11-01,XC Series-6/7-Mainstream,
2363,2018-12-01,XC Series-6/7-Mainstream,428.6687870326645
2364,2019-01-01,XC Series-6/7-Mainstream,274.01155097345145
2365,2019-02-01,XC Series-6/7-Mainstream,-78.59268157150188
2366,2019-03-01,XC Series-6/7-Mainstream,-169.21812699556293
2367,2019-04-01,XC Series-6/7-Mainstream,384.7360177984551
2368,2019-05-01,XC Series-6/7-Mainstream,212.67103245935496
2369,2019-06-01,XC Series-6/7-Mainstream,600.7514906104129
2370,2019-07-01,XC Series-6/7-Mainstream,587.4790346121376
2371,2019-08-01,XC Series-6/7-Mainstream,381.1257636666873
2372,2019-09-01,XC Series-6/7-Mainstream,193.6678555217226
2373,2019-10-01,XC Series-6/7-Mainstream,151.8524201330383
2374,2019-11-01,XC Series-6/7-Mainstream,266.4560613264534
2375,2019-12-01,XC Series-6/7-Mainstream,72.75794936776268
2376,2020-01-01,XC Series-6/7-Mainstream,22.63241950050275
2377,2020-02-01,XC Series-6/7-Mainstream,763.6567816142962
2378,2020-03-01,XC Series-6/7-Mainstream,-300.0799708652431
2379,2020-04-01,XC Series-6/7-Mainstream,78.17759822844067
2380,2020-05-01,XC Series-6/7-Mainstream,485.3322834876505
2381,2020-06-01,XC Series-6/7-Mainstream,79.00821542132199
2382,2020-07-01,XC Series-6/7-Mainstream,567.1206340818622
2383,2020-08-01,XC Series-6/7-Mainstream,868.1138736247971
2384,2020-09-01,XC Series-6/7-Mainstream,388.5202833956192
2385,2020-10-01,XC Series-6/7-Mainstream,1098.9475453878613
2386,2020-11-01,XC Series-6/7-Mainstream,375.37451564543136
2387,2020-12-01,XC Series-6/7-Mainstream,515.8822618148351
2388,2021-01-01,XC Series-6/7-Mainstream,510.8321157352598
2389,2021-02-01,XC Series-6/7-Mainstream,230.59763147698334
2390,2021-03-01,XC Series-6/7-Mainstream,171.39645416753513
2391,2021-04-01,XC Series-6/7-Mainstream,123.17965076004114
2392,2021-05-01,XC Series-6/7-Mainstream,184.30443972562244
2393,2021-06-01,XC Series-6/7-Mainstream,156.0718157498207
2394,2021-07-01,XC Series-6/7-Mainstream,209.33188472197054
2395,2021-08-01,XC Series-6/7-Mainstream,188.44228765870307
2396,2021-09-01,XC Series-6/7-Mainstream,152.4136850020303
2397,2021-10-01,XC Series-6/7-Mainstream,116.28570374143217
2398,2017-12-01,XC Series-8/9-Mainstream,
2399,2018-01-01,XC Series-8/9-Mainstream,
2400,2018-02-01,XC Series-8/9-Mainstream,
2401,2018-03-01,XC Series-8/9-Mainstream,
2402,2018-04-01,XC Series-8/9-Mainstream,
2403,2018-05-01,XC Series-8/9-Mainstream,
2404,2018-06-01,XC Series-8/9-Mainstream,
2405,2018-07-01,XC Series-8/9-Mainstream,
2406,2018-08-01,XC Series-8/9-Mainstream,
2407,2018-09-01,XC Series-8/9-Mainstream,
2408,2018-10-01,XC Series-8/9-Mainstream,
2409,2018-11-01,XC Series-8/9-Mainstream,
2410,2018-12-01,XC Series-8/9-Mainstream,8180.135336797279
2411,2019-01-01,XC Series-8/9-Mainstream,6467.730709752334
2412,2019-02-01,XC Series-8/9-Mainstream,2836.4794590051315
2413,2019-03-01,XC Series-8/9-Mainstream,7075.796195213794
2414,2019-04-01,XC Series-8/9-Mainstream,18508.018248308777
2415,2019-05-01,XC Series-8/9-Mainstream,9779.843784145838
2416,2019-06-01,XC Series-8/9-Mainstream,6645.134571709659
2417,2019-07-01,XC Series-8/9-Mainstream,9694.863549225985
2418,2019-08-01,XC Series-8/9-Mainstream,6039.702349357176
2419,2019-09-01,XC Series-8/9-Mainstream,7789.075999582783
2420,2019-10-01,XC Series-8/9-Mainstream,17042.874739457453
2421,2019-11-01,XC Series-8/9-Mainstream,13453.99222492634
2422,2019-12-01,XC Series-8/9-Mainstream,9652.855181947134
2423,2020-01-01,XC Series-8/9-Mainstream,10820.840060714621
2424,2020-02-01,XC Series-8/9-Mainstream,9814.308691252952
2425,2020-03-01,XC Series-8/9-Mainstream,14357.138500666539
2426,2020-04-01,XC Series-8/9-Mainstream,11089.089306943537
2427,2020-05-01,XC Series-8/9-Mainstream,8008.734516451789
2428,2020-06-01,XC Series-8/9-Mainstream,11660.65042596591
2429,2020-07-01,XC Series-8/9-Mainstream,8580.073004367565
2430,2020-08-01,XC Series-8/9-Mainstream,9467.028544953368
2431,2020-09-01,XC Series-8/9-Mainstream,16427.068757679754
2432,2020-10-01,XC Series-8/9-Mainstream,11128.991783238385
2433,2020-11-01,XC Series-8/9-Mainstream,6893.808204237452
2434,2020-12-01,XC Series-8/9-Mainstream,15785.196964658922
2435,2021-01-01,XC Series-8/9-Mainstream,14122.043497028322
2436,2021-02-01,XC Series-8/9-Mainstream,13488.482441839978
2437,2021-03-01,XC Series-8/9-Mainstream,8196.275089688022
2438,2021-04-01,XC Series-8/9-Mainstream,11908.030218631295
2439,2021-05-01,XC Series-8/9-Mainstream,27293.426412482455
2440,2021-06-01,XC Series-8/9-Mainstream,19833.2262530205
2441,2021-07-01,XC Series-8/9-Mainstream,15954.124908192041
2442,2021-08-01,XC Series-8/9-Mainstream,1046.853382632231
2443,2021-09-01,XC Series-8/9-Mainstream,8675.616447203569
2444,2021-10-01,XC Series-8/9-Mainstream,8547.498604983622
2445,2021-11-01,XC Series-8/9-Mainstream,17272.43078594536
2446,2017-09-01,XC Series-AMD,
2447,2017-10-01,XC Series-AMD,
2448,2017-11-01,XC Series-AMD,
2449,2017-12-01,XC Series-AMD,
2450,2018-01-01,XC Series-AMD,
2451,2018-02-01,XC Series-AMD,
2452,2018-03-01,XC Series-AMD,
2453,2018-04-01,XC Series-AMD,
2454,2018-05-01,XC Series-AMD,
2455,2018-06-01,XC Series-AMD,
2456,2018-07-01,XC Series-AMD,
2457,2018-08-01,XC Series-AMD,
2458,2018-09-01,XC Series-AMD,2731.165005194212
2459,2018-10-01,XC Series-AMD,2158.93217566035
2460,2018-11-01,XC Series-AMD,1757.9668627723897
2461,2018-12-01,XC Series-AMD,3190.4349689232054
2462,2019-01-01,XC Series-AMD,2822.8693313003027
2463,2019-02-01,XC Series-AMD,1951.0233835659408
2464,2019-03-01,XC Series-AMD,2823.2546245883195
2465,2019-04-01,XC Series-AMD,1598.8765294916325
2466,2019-05-01,XC Series-AMD,2889.282687859363
2467,2019-06-01,XC Series-AMD,2130.6521934923535
2468,2019-07-01,XC Series-AMD,1471.3472158702054
2469,2019-08-01,XC Series-AMD,5058.3943873943335
2470,2019-09-01,XC Series-AMD,1488.453813409983
2471,2019-10-01,XC Series-AMD,2381.975492288084
2472,2019-11-01,XC Series-AMD,2530.176216942771
2473,2019-12-01,XC Series-AMD,2847.7669289562664
2474,2020-01-01,XC Series-AMD,2093.945880826506
2475,2020-02-01,XC Series-AMD,1364.252604071654
2476,2020-03-01,XC Series-AMD,3582.757430792207
2477,2020-04-01,XC Series-AMD,869.0405596974788
2478,2020-05-01,XC Series-AMD,1178.3341033369618
2479,2020-06-01,XC Series-AMD,939.1776717223238
2480,2020-07-01,XC Series-AMD,1090.4449818798737
2481,2020-08-01,XC Series-AMD,1964.4639153718185
2482,2020-09-01,XC Series-AMD,800.4327195300906
2483,2020-10-01,XC Series-AMD,282.2126231204379
2484,2020-11-01,XC Series-AMD,1113.9874110421194
2485,2020-12-01,XC Series-AMD,1957.1178315125026
2486,2021-01-01,XC Series-AMD,1042.0198208830377
2487,2021-02-01,XC Series-AMD,1105.9852178244173
2488,2021-03-01,XC Series-AMD,2335.1816340213163
2489,2021-04-01,XC Series-AMD,891.3645995407401
2490,2021-05-01,XC Series-AMD,2417.913100437709
2491,2021-06-01,XC Series-AMD,776.2508986317627
2492,2021-07-01,XC Series-AMD,456.30946279441355
2493,2021-08-01,XC Series-AMD,1174.838096554882
2494,2021-09-01,XC Series-AMD,640.7039726095758
2495,2021-10-01,XC Series-AMD,-54.52206160667441
2496,2017-09-01,XC Series-Adapter,
2497,2017-10-01,XC Series-Adapter,
2498,2017-11-01,XC Series-Adapter,
2499,2017-12-01,XC Series-Adapter,
2500,2018-01-01,XC Series-Adapter,
2501,2018-02-01,XC Series-Adapter,
2502,2018-03-01,XC Series-Adapter,
2503,2018-04-01,XC Series-Adapter,
2504,2018-05-01,XC Series-Adapter,
2505,2018-06-01,XC Series-Adapter,
2506,2018-07-01,XC Series-Adapter,
2507,2018-08-01,XC Series-Adapter,
2508,2018-09-01,XC Series-Adapter,6310.243064610455
2509,2018-10-01,XC Series-Adapter,6360.615104079157
2510,2018-11-01,XC Series-Adapter,4443.191000387653
2511,2018-12-01,XC Series-Adapter,3332.6846908602133
2512,2019-01-01,XC Series-Adapter,4584.921218787293
2513,2019-02-01,XC Series-Adapter,3685.347301455391
2514,2019-03-01,XC Series-Adapter,3424.9085719271684
2515,2019-04-01,XC Series-Adapter,4433.127022277531
2516,2019-05-01,XC Series-Adapter,3766.883483749439
2517,2019-06-01,XC Series-Adapter,2807.42872496277
2518,2019-07-01,XC Series-Adapter,4712.783973937754
2519,2019-08-01,XC Series-Adapter,4407.559577739906
2520,2019-09-01,XC Series-Adapter,5759.334672664157
2521,2019-10-01,XC Series-Adapter,4521.380581941572
2522,2019-11-01,XC Series-Adapter,2636.2968818030013
2523,2019-12-01,XC Series-Adapter,3846.8532511398375
2524,2020-01-01,XC Series-Adapter,3272.191266255766
2525,2020-02-01,XC Series-Adapter,3368.8444492998474
2526,2020-03-01,XC Series-Adapter,4175.101024556585
2527,2020-04-01,XC Series-Adapter,2628.6277356201986
2528,2020-05-01,XC Series-Adapter,3138.66025365771
2529,2020-06-01,XC Series-Adapter,7722.118927798288
2530,2020-07-01,XC Series-Adapter,4360.439710783577
2531,2020-08-01,XC Series-Adapter,5982.17976063716
2532,2020-09-01,XC Series-Adapter,4756.105562380907
2533,2020-10-01,XC Series-Adapter,4648.53694313656
2534,2020-11-01,XC Series-Adapter,4293.229747326522
2535,2020-12-01,XC Series-Adapter,5854.768540378601
2536,2021-01-01,XC Series-Adapter,5080.256961399767
2537,2021-02-01,XC Series-Adapter,5271.287221454755
2538,2021-03-01,XC Series-Adapter,7178.896215158276
2539,2021-04-01,XC Series-Adapter,5413.389415545544
2540,2021-05-01,XC Series-Adapter,11718.768472162472
2541,2021-06-01,XC Series-Adapter,8890.214021100925
2542,2021-07-01,XC Series-Adapter,8025.30329862915
2543,2021-08-01,XC Series-Adapter,12317.751116675996
2544,2021-09-01,XC Series-Adapter,8557.323706250938
2545,2021-10-01,XC Series-Adapter,6908.814451189617
2546,2021-11-01,XC Series-Adapter,5874.688478225357
2547,2016-07-01,Z Series-19.5,
2548,2016-08-01,Z Series-19.5,
2549,2016-09-01,Z Series-19.5,
2550,2016-10-01,Z Series-19.5,
2551,2016-11-01,Z Series-19.5,
2552,2016-12-01,Z Series-19.5,
2553,2017-01-01,Z Series-19.5,
2554,2017-02-01,Z Series-19.5,
2555,2017-03-01,Z Series-19.5,
2556,2017-04-01,Z Series-19.5,
2557,2017-05-01,Z Series-19.5,
2558,2017-06-01,Z Series-19.5,
2559,2017-07-01,Z Series-19.5,82.87721072226441
2560,2017-08-01,Z Series-19.5,124.5886017983187
2561,2017-09-01,Z Series-19.5,162.76597692168878
2562,2017-10-01,Z Series-19.5,242.98489574642593
2563,2017-11-01,Z Series-19.5,477.6134760144525
2564,2017-12-01,Z Series-19.5,244.91498637848994
2565,2018-01-01,Z Series-19.5,775.3665404574901
2566,2018-02-01,Z Series-19.5,994.5457798166707
2567,2018-03-01,Z Series-19.5,1348.3320031501034
2568,2018-04-01,Z Series-19.5,855.6227059415245
2569,2018-05-01,Z Series-19.5,114.34465319747008
2570,2018-06-01,Z Series-19.5,22.59464915879778
2571,2018-07-01,Z Series-19.5,14.74244172978851
2572,2018-08-01,Z Series-19.5,9.02399618359403
2573,2018-09-01,Z Series-19.5,8.629176613139698
2574,2018-10-01,Z Series-19.5,7.519781254658209
2575,2018-11-01,Z Series-19.5,2.8193209970454074
2576,2018-12-01,Z Series-19.5,0.3082785253810165
2577,2019-01-01,Z Series-19.5,5.043473400931664
2578,2019-02-01,Z Series-19.5,0.9616944300113426
2579,2019-03-01,Z Series-19.5,0.1974918253312108
2580,2019-04-01,Z Series-19.5,0.6456703868650076
2581,2019-05-01,Z Series-19.5,-0.022604357456139645
2582,2019-06-01,Z Series-19.5,2.713625777407264
2583,2019-07-01,Z Series-19.5,1.391380898748659
2584,2019-08-01,Z Series-19.5,-1.7988152323365025
2585,2019-09-01,Z Series-19.5,-0.2530638319865499
2586,2019-10-01,Z Series-19.5,2.2118860587752645
2587,2019-11-01,Z Series-19.5,-1.6323391281479314
2588,2019-12-01,Z Series-19.5,-0.297869893938036
2589,2020-01-01,Z Series-19.5,1.5697944136047477
2590,2020-02-01,Z Series-19.5,1.0113026242365097
2591,2020-03-01,Z Series-19.5,-1.7490802540221426
2592,2020-04-01,Z Series-19.5,-1.3188330210145862
2593,2020-05-01,Z Series-19.5,1.322105764115869
2594,2020-06-01,Z Series-19.5,1.5747894610054027
2595,2020-07-01,Z Series-19.5,2.1442420688490387
2596,2020-08-01,Z Series-19.5,-1.465816545617684
2597,2020-09-01,Z Series-19.5,-0.36246480285898697
2598,2020-10-01,Z Series-19.5,1.909340927044879
2599,2020-11-01,Z Series-19.5,0.4734469780693966
2600,2020-12-01,Z Series-19.5,-1.8765647545672706
2601,2021-01-01,Z Series-19.5,1.5265536459516964
2602,2021-02-01,Z Series-19.5,0.37863742199849837
2603,2021-03-01,Z Series-19.5,0.054358067010748856
2604,2021-04-01,Z Series-19.5,-2.0236621647133024
2605,2021-05-01,Z Series-19.5,-0.5252430274897542
2606,2021-06-01,Z Series-19.5,-0.3242961785005163
2607,2021-07-01,Z Series-19.5,2.057070849844856
2608,2021-08-01,Z Series-19.5,-1.552960019328682
2609,2021-09-01,Z Series-19.5,-0.371519952729791
2610,2021-10-01,Z Series-19.5,1.9244831495594283
2611,2017-01-01,Z Series-21.5,
2612,2017-02-01,Z Series-21.5,
2613,2017-03-01,Z Series-21.5,
2614,2017-04-01,Z Series-21.5,
2615,2017-05-01,Z Series-21.5,
2616,2017-06-01,Z Series-21.5,
2617,2017-07-01,Z Series-21.5,
2618,2017-08-01,Z Series-21.5,
2619,2017-09-01,Z Series-21.5,
2620,2017-10-01,Z Series-21.5,
2621,2017-11-01,Z Series-21.5,
2622,2017-12-01,Z Series-21.5,
2623,2018-01-01,Z Series-21.5,771.7757936748553
2624,2018-02-01,Z Series-21.5,74.59648981595268
2625,2018-03-01,Z Series-21.5,0.6946203080218716
2626,2018-04-01,Z Series-21.5,-8.90387520359998
2627,2018-05-01,Z Series-21.5,-2.7249790199125634
2628,2018-06-01,Z Series-21.5,-5.025626534993961
2629,2018-07-01,Z Series-21.5,-4.463253911437922
2630,2018-08-01,Z Series-21.5,0.29123534868482004
2631,2018-09-01,Z Series-21.5,-1.4460024238778164
2632,2018-10-01,Z Series-21.5,-1.7426041782176043
2633,2018-11-01,Z Series-21.5,1.6983288603322508
2634,2018-12-01,Z Series-21.5,-7.102630699626795
2635,2019-01-01,Z Series-21.5,5.2549763744140225
2636,2019-02-01,Z Series-21.5,-2.6164343191860677
2637,2019-03-01,Z Series-21.5,2.554871785968391
2638,2019-04-01,Z Series-21.5,0.07747785844024868
2639,2019-05-01,Z Series-21.5,-2.0788191828332234
2640,2019-06-01,Z Series-21.5,-0.02987874688880421
2641,2019-07-01,Z Series-21.5,-2.0805741128519433
2642,2019-08-01,Z Series-21.5,0.145553897170541
2643,2019-09-01,Z Series-21.5,1.061112000225557
2644,2019-10-01,Z Series-21.5,-1.454019312981254
2645,2019-11-01,Z Series-21.5,2.497280780922469
2646,2019-12-01,Z Series-21.5,-3.3651321513193775
2647,2020-01-01,Z Series-21.5,5.441505650568861
2648,2020-02-01,Z Series-21.5,-2.237645670151373
2649,2020-03-01,Z Series-21.5,1.1783246052051108
2650,2020-04-01,Z Series-21.5,-4.030704704085187
2651,2020-05-01,Z Series-21.5,8.114507423357782
2652,2020-06-01,Z Series-21.5,1.3470155485286632
2653,2020-07-01,Z Series-21.5,-9.806422543464707
2654,2020-08-01,Z Series-21.5,1.6895696819520918
2655,2020-09-01,Z Series-21.5,2.57422640208933
2656,2020-10-01,Z Series-21.5,-0.778985264640685
2657,2020-11-01,Z Series-21.5,1.1579214360076975
2658,2020-12-01,Z Series-21.5,3.673808539889503
2659,2021-01-01,Z Series-21.5,-4.973621004146011
2660,2021-02-01,Z Series-21.5,-0.15573423339611736
2661,2021-03-01,Z Series-21.5,-0.4833492524394032
2662,2021-04-01,Z Series-21.5,1.7125743672503475
2663,2021-05-01,Z Series-21.5,1.4799909980082333
2664,2021-06-01,Z Series-21.5,-0.33946539263535414
2665,2021-07-01,Z Series-21.5,0.3275926006233192
2666,2021-08-01,Z Series-21.5,-14.735181628435814
2667,2021-09-01,Z Series-21.5,-7.41861352958346
2668,2021-10-01,Z Series-21.5,-1.196458338313918
2669,2017-01-01,Z Series-23.8,
2670,2017-02-01,Z Series-23.8,
2671,2017-03-01,Z Series-23.8,
2672,2017-04-01,Z Series-23.8,
2673,2017-05-01,Z Series-23.8,
2674,2017-06-01,Z Series-23.8,
2675,2017-07-01,Z Series-23.8,
2676,2017-08-01,Z Series-23.8,
2677,2017-09-01,Z Series-23.8,
2678,2017-10-01,Z Series-23.8,
2679,2017-11-01,Z Series-23.8,
2680,2017-12-01,Z Series-23.8,
2681,2018-01-01,Z Series-23.8,392.4095341237268
2682,2018-02-01,Z Series-23.8,1385.0227789803675
2683,2018-03-01,Z Series-23.8,1541.751414726123
2684,2018-04-01,Z Series-23.8,1077.1202230755753
2685,2018-05-01,Z Series-23.8,543.985654500669
2686,2018-06-01,Z Series-23.8,829.6821748598215
2687,2018-07-01,Z Series-23.8,1215.7521293844848
2688,2018-08-01,Z Series-23.8,295.50989516887324
2689,2018-09-01,Z Series-23.8,749.7582967568239
2690,2018-10-01,Z Series-23.8,1138.9242085136536
2691,2018-11-01,Z Series-23.8,1249.7563704411375
2692,2018-12-01,Z Series-23.8,1654.010237519208
2693,2019-01-01,Z Series-23.8,1877.053508437999
2694,2019-02-01,Z Series-23.8,545.5448635510982
2695,2019-03-01,Z Series-23.8,214.89514528023668
2696,2019-04-01,Z Series-23.8,585.615287756126
2697,2019-05-01,Z Series-23.8,769.2156711419077
2698,2019-06-01,Z Series-23.8,1897.4634028080802
2699,2019-07-01,Z Series-23.8,3017.8861923487557
2700,2019-08-01,Z Series-23.8,1462.4238743403905
2701,2019-09-01,Z Series-23.8,1025.1571352976782
2702,2019-10-01,Z Series-23.8,1932.8613948408158
2703,2019-11-01,Z Series-23.8,1739.6957707025886
2704,2019-12-01,Z Series-23.8,1377.7853305797935
2705,2020-01-01,Z Series-23.8,1286.2775931047556
2706,2020-02-01,Z Series-23.8,1422.845615191532
2707,2020-03-01,Z Series-23.8,1490.472170130211
2708,2020-04-01,Z Series-23.8,1200.84977087572
2709,2020-05-01,Z Series-23.8,3270.2043560148
2710,2020-06-01,Z Series-23.8,2831.6523002961667
2711,2020-07-01,Z Series-23.8,1486.3402650863468
2712,2020-08-01,Z Series-23.8,1426.412405571399
2713,2020-09-01,Z Series-23.8,1496.486450777108
2714,2020-10-01,Z Series-23.8,1215.5315214799282
2715,2020-11-01,Z Series-23.8,879.0185125199602
2716,2020-12-01,Z Series-23.8,487.71400150389593
2717,2021-01-01,Z Series-23.8,-13.438880073605254
2718,2021-02-01,Z Series-23.8,-81.68236732770352
2719,2021-03-01,Z Series-23.8,-93.68841382292531
2720,2021-04-01,Z Series-23.8,-30.181082710737165
2721,2021-05-01,Z Series-23.8,-92.85817441984135
2722,2021-06-01,Z Series-23.8,-12.842906737552633
2723,2021-07-01,Z Series-23.8,-151.57556232459498
2724,2021-08-01,Z Series-23.8,-50.34136603486187
2725,2021-09-01,Z Series-23.8,-7.782946945323149
2726,2021-10-01,Z Series-23.8,26.599278852954477
2727,2018-06-01,Z4,
2728,2018-07-01,Z4,
2729,2018-08-01,Z4,
2730,2018-09-01,Z4,
2731,2018-10-01,Z4,
2732,2018-11-01,Z4,
2733,2018-12-01,Z4,
2734,2019-01-01,Z4,
2735,2019-02-01,Z4,
2736,2019-03-01,Z4,
2737,2019-04-01,Z4,
2738,2019-05-01,Z4,
2739,2019-06-01,Z4,4206.314272837015
2740,2019-07-01,Z4,4944.357430043134
2741,2019-08-01,Z4,4635.375646357047
2742,2019-09-01,Z4,4508.895206026591
2743,2019-10-01,Z4,3804.9428239872136
2744,2019-11-01,Z4,3112.208189749378
2745,2019-12-01,Z4,3683.3439326083408
2746,2020-01-01,Z4,2258.2722861061857
2747,2020-02-01,Z4,5840.795053073495
2748,2020-03-01,Z4,4633.036930251104
2749,2020-04-01,Z4,7434.610007380827
2750,2020-05-01,Z4,5925.226954164801
2751,2020-06-01,Z4,5694.433565013203
2752,2020-07-01,Z4,6870.234381486335
2753,2020-08-01,Z4,6379.6097847519695
2754,2020-09-01,Z4,6389.138525050822
2755,2020-10-01,Z4,6303.66354487409
2756,2020-11-01,Z4,5356.325751106871
2757,2020-12-01,Z4,4821.995451186712
2758,2021-01-01,Z4,4577.835729338244
2759,2021-02-01,Z4,4283.448632405728
2760,2021-03-01,Z4,4198.276667048856
2761,2021-04-01,Z4,4705.2563894734285
2762,2021-05-01,Z4,5240.845292621429
2763,2021-06-01,Z4,4806.181036496314
2764,2021-07-01,Z4,4726.427841624382
2765,2021-08-01,Z4,4720.032209915721
2766,2021-09-01,Z4,5116.740908100308
2767,2021-10-01,Z4,5406.86645610503
2768,2021-11-01,Z4,5436.850006274441
2769,2019-04-01,Z4-23.8-KAB,
2770,2019-05-01,Z4-23.8-KAB,
2771,2019-06-01,Z4-23.8-KAB,
2772,2019-07-01,Z4-23.8-KAB,
2773,2019-08-01,Z4-23.8-KAB,
2774,2019-09-01,Z4-23.8-KAB,
2775,2019-10-01,Z4-23.8-KAB,
2776,2019-11-01,Z4-23.8-KAB,
2777,2019-12-01,Z4-23.8-KAB,
2778,2020-01-01,Z4-23.8-KAB,
2779,2020-02-01,Z4-23.8-KAB,
2780,2020-03-01,Z4-23.8-KAB,
2781,2020-04-01,Z4-23.8-KAB,188.00367442369893
2782,2020-05-01,Z4-23.8-KAB,139.008479355101
2783,2020-06-01,Z4-23.8-KAB,139.7023099298925
2784,2020-07-01,Z4-23.8-KAB,160.55412832920683
2785,2020-08-01,Z4-23.8-KAB,246.48740861357624
2786,2020-09-01,Z4-23.8-KAB,727.5105016262526
2787,2020-10-01,Z4-23.8-KAB,861.6470782766988
2788,2020-11-01,Z4-23.8-KAB,486.97633559336407
2789,2020-12-01,Z4-23.8-KAB,716.6096253861946
2790,2021-01-01,Z4-23.8-KAB,294.962089450721
2791,2021-02-01,Z4-23.8-KAB,270.32871030312384
2792,2021-03-01,Z4-23.8-KAB,238.9333453131657
2793,2021-04-01,Z4-23.8-KAB,89.4273957087127
2794,2021-05-01,Z4-23.8-KAB,371.4010694545844
2795,2021-06-01,Z4-23.8-KAB,238.40971350974664
2796,2021-07-01,Z4-23.8-KAB,271.305917043707
2797,2021-08-01,Z4-23.8-KAB,266.9166164796254
2798,2021-09-01,Z4-23.8-KAB,279.9580681401152
2799,2018-06-01,Z6,
2800,2018-07-01,Z6,
2801,2018-08-01,Z6,
2802,2018-09-01,Z6,
2803,2018-10-01,Z6,
2804,2018-11-01,Z6,
2805,2018-12-01,Z6,
2806,2019-01-01,Z6,
2807,2019-02-01,Z6,
2808,2019-03-01,Z6,
2809,2019-04-01,Z6,
2810,2019-05-01,Z6,
2811,2019-06-01,Z6,29.023771600666514
2812,2019-07-01,Z6,293.7136788244516
2813,2019-08-01,Z6,116.10804911538173
2814,2019-09-01,Z6,122.46796063645628
2815,2019-10-01,Z6,247.84462131927035
2816,2019-11-01,Z6,95.88338705025988
2817,2019-12-01,Z6,121.56881599625991
2818,2020-01-01,Z6,86.80837354072493
2819,2020-02-01,Z6,136.4234840277942
2820,2020-03-01,Z6,99.93398071568338
2821,2020-04-01,Z6,87.81049949032597
2822,2020-05-01,Z6,70.67142697554922
2823,2020-06-01,Z6,97.4964790636237
2824,2020-07-01,Z6,114.51776234545605
2825,2020-08-01,Z6,89.8351647187471
2826,2020-09-01,Z6,112.05551237054553
2827,2020-10-01,Z6,128.86017845061457
2828,2020-11-01,Z6,112.2232288409178
2829,2020-12-01,Z6,106.38115043495196
2830,2021-01-01,Z6,139.81405125824938
2831,2021-02-01,Z6,134.10621132973884
2832,2021-03-01,Z6,172.2429297238658
2833,2021-04-01,Z6,162.7718038890977
