,time_period,roadmap_group,prediction,Horizon
23722,2021-11-01,Chromebox,2694.810274542502,9
23723,2019-12-01,ConceptD-CM100,,9
23724,2020-01-01,ConceptD-CM100,,9
23725,2020-02-01,ConceptD-CM100,,9
23726,2020-03-01,ConceptD-CM100,,9
23727,2020-04-01,ConceptD-CM100,,9
23728,2020-05-01,ConceptD-CM100,,9
23729,2020-06-01,ConceptD-CM100,,9
23730,2020-07-01,ConceptD-CM100,,9
23731,2020-08-01,ConceptD-CM100,,9
23732,2020-09-01,ConceptD-CM100,,9
23733,2020-10-01,ConceptD-CM100,,9
23734,2020-11-01,ConceptD-CM100,,9
23735,2020-12-01,ConceptD-CM100,,9
23736,2021-01-01,ConceptD-CM100,,9
23737,2021-02-01,ConceptD-CM100,,9
23738,2021-03-01,ConceptD-CM100,,9
23739,2021-04-01,ConceptD-CM100,,9
23740,2021-05-01,ConceptD-CM100,,9
23741,2021-06-01,ConceptD-CM100,,9
23742,2021-07-01,ConceptD-CM100,,9
23743,2021-08-01,ConceptD-CM100,138.15322238217183,9
23744,2021-09-01,ConceptD-CM100,192.63855461252905,9
23745,2021-10-01,ConceptD-CM100,268.0774187300302,9
23746,2020-08-01,ConceptD-CT300,,9
23747,2020-09-01,ConceptD-CT300,,9
23748,2020-10-01,ConceptD-CT300,,9
23749,2020-11-01,ConceptD-CT300,,9
23750,2020-12-01,ConceptD-CT300,,9
23751,2021-01-01,ConceptD-CT300,,9
23752,2021-02-01,ConceptD-CT300,,9
23753,2021-03-01,ConceptD-CT300,,9
23754,2021-04-01,ConceptD-CT300,,9
23755,2021-05-01,ConceptD-CT300,,9
23756,2021-06-01,ConceptD-CT300,,9
23757,2021-07-01,ConceptD-CT300,,9
23758,2021-08-01,ConceptD-CT300,138.15322238217183,9
23759,2021-09-01,ConceptD-CT300,192.63855461252905,9
23760,2021-10-01,ConceptD-CT300,268.0774187300302,9
23761,2019-05-01,ConceptD-CT500,,9
23762,2019-06-01,ConceptD-CT500,,9
23763,2019-07-01,ConceptD-CT500,,9
23764,2019-08-01,ConceptD-CT500,,9
23765,2019-09-01,ConceptD-CT500,,9
23766,2019-10-01,ConceptD-CT500,,9
23767,2019-11-01,ConceptD-CT500,,9
23768,2019-12-01,ConceptD-CT500,,9
23769,2020-01-01,ConceptD-CT500,,9
23770,2020-02-01,ConceptD-CT500,,9
23771,2020-03-01,ConceptD-CT500,,9
23772,2020-04-01,ConceptD-CT500,,9
23773,2020-05-01,ConceptD-CT500,,9
23774,2020-06-01,ConceptD-CT500,,9
23775,2020-07-01,ConceptD-CT500,,9
23776,2020-08-01,ConceptD-CT500,,9
23777,2020-09-01,ConceptD-CT500,,9
23778,2020-10-01,ConceptD-CT500,,9
23779,2020-11-01,ConceptD-CT500,,9
23780,2020-12-01,ConceptD-CT500,,9
23781,2021-01-01,ConceptD-CT500,97.5610207022485,9
23782,2021-02-01,ConceptD-CT500,91.34043986567654,9
23783,2021-03-01,ConceptD-CT500,91.2325965391684,9
23784,2021-04-01,ConceptD-CT500,41.580068642170566,9
23785,2021-05-01,ConceptD-CT500,70.22231025416366,9
23786,2021-06-01,ConceptD-CT500,59.69515005226807,9
23787,2021-07-01,ConceptD-CT500,64.60534486797414,9
23788,2021-08-01,ConceptD-CT500,82.87679940689253,9
23789,2021-09-01,ConceptD-CT500,142.0518677137217,9
23790,2021-10-01,ConceptD-CT500,93.56303138367102,9
23791,2019-11-01,ConceptD-CT700,,9
23792,2019-12-01,ConceptD-CT700,,9
23793,2020-01-01,ConceptD-CT700,,9
23794,2020-02-01,ConceptD-CT700,,9
23795,2020-03-01,ConceptD-CT700,,9
23796,2020-04-01,ConceptD-CT700,,9
23797,2020-05-01,ConceptD-CT700,,9
23798,2020-06-01,ConceptD-CT700,,9
23799,2020-07-01,ConceptD-CT700,,9
23800,2020-08-01,ConceptD-CT700,,9
23801,2020-09-01,ConceptD-CT700,,9
23802,2020-10-01,ConceptD-CT700,,9
23803,2020-11-01,ConceptD-CT700,,9
23804,2020-12-01,ConceptD-CT700,,9
23805,2021-01-01,ConceptD-CT700,,9
23806,2021-02-01,ConceptD-CT700,,9
23807,2021-03-01,ConceptD-CT700,,9
23808,2021-04-01,ConceptD-CT700,,9
23809,2021-05-01,ConceptD-CT700,,9
23810,2021-06-01,ConceptD-CT700,,9
23811,2021-07-01,ConceptD-CT700,42.66442212310481,9
23812,2021-08-01,ConceptD-CT700,44.01907855915008,9
23813,2021-09-01,ConceptD-CT700,24.39850699161883,9
23814,2021-10-01,ConceptD-CT700,24.582913394758037,9
23815,2019-07-01,ConceptD-CT900,,9
23816,2019-08-01,ConceptD-CT900,,9
23817,2019-09-01,ConceptD-CT900,,9
23818,2019-10-01,ConceptD-CT900,,9
23819,2017-02-01,Essential-S2,,9
23820,2017-03-01,Essential-S2,,9
23821,2017-04-01,Essential-S2,,9
23822,2017-05-01,Essential-S2,,9
23823,2017-06-01,Essential-S2,,9
23824,2017-07-01,Essential-S2,,9
23825,2017-08-01,Essential-S2,,9
23826,2017-09-01,Essential-S2,,9
23827,2017-10-01,Essential-S2,,9
23828,2017-11-01,Essential-S2,,9
23829,2017-12-01,Essential-S2,,9
23830,2018-01-01,Essential-S2,,9
23831,2018-02-01,Essential-S2,,9
23832,2018-03-01,Essential-S2,,9
23833,2018-04-01,Essential-S2,,9
23834,2018-05-01,Essential-S2,,9
23835,2018-06-01,Essential-S2,,9
23836,2018-07-01,Essential-S2,,9
23837,2018-08-01,Essential-S2,,9
23838,2018-09-01,Essential-S2,,9
23839,2018-10-01,Essential-S2,27413.80661548304,9
23840,2018-11-01,Essential-S2,8937.236289954812,9
23841,2018-12-01,Essential-S2,15286.281427953109,9
23842,2019-01-01,Essential-S2,11533.459965508924,9
23843,2019-02-01,Essential-S2,-2695.6624384831694,9
23844,2019-03-01,Essential-S2,3376.0057472827966,9
23845,2019-04-01,Essential-S2,-1769.0154753246102,9
23846,2019-05-01,Essential-S2,-2883.979941912082,9
23847,2019-06-01,Essential-S2,10735.586234853532,9
23848,2019-07-01,Essential-S2,8944.835026192794,9
23849,2019-08-01,Essential-S2,19148.877699237237,9
23850,2019-09-01,Essential-S2,5678.968158099545,9
23851,2019-10-01,Essential-S2,1645.4491353477977,9
23852,2019-11-01,Essential-S2,6958.53682041678,9
23853,2019-12-01,Essential-S2,11049.730636237113,9
23854,2020-01-01,Essential-S2,8381.219217306656,9
23855,2020-02-01,Essential-S2,9342.6655128189,9
23856,2020-03-01,Essential-S2,10312.716110207053,9
23857,2020-04-01,Essential-S2,8465.120060453752,9
23858,2020-05-01,Essential-S2,7613.992378647283,9
23859,2020-06-01,Essential-S2,8355.4742272672,9
23860,2020-07-01,Essential-S2,8730.88332329927,9
23861,2020-08-01,Essential-S2,9257.052051602659,9
23862,2020-09-01,Essential-S2,8888.110379041942,9
23863,2020-10-01,Essential-S2,8113.001163260449,9
23864,2020-11-01,Essential-S2,8403.148586688512,9
23865,2020-12-01,Essential-S2,8742.178440494476,9
23866,2021-01-01,Essential-S2,8463.530997098096,9
23867,2021-02-01,Essential-S2,8316.822061035458,9
23868,2021-03-01,Essential-S2,8525.385787347856,9
23869,2021-04-01,Essential-S2,7544.03147303447,9
23870,2021-05-01,Essential-S2,7357.840354987587,9
23871,2021-06-01,Essential-S2,6091.463696750324,9
23872,2021-07-01,Essential-S2,6029.880481689883,9
23873,2021-08-01,Essential-S2,6160.2864878233995,9
23874,2021-09-01,Essential-S2,6782.3096760928065,9
23875,2021-10-01,Essential-S2,6882.841442886763,9
23876,2018-04-01,Essential-X2,,9
23877,2018-05-01,Essential-X2,,9
23878,2018-06-01,Essential-X2,,9
23879,2018-07-01,Essential-X2,,9
23880,2018-08-01,Essential-X2,,9
23881,2018-09-01,Essential-X2,,9
23882,2018-10-01,Essential-X2,,9
23883,2018-11-01,Essential-X2,,9
23884,2018-12-01,Essential-X2,,9
23885,2019-01-01,Essential-X2,,9
23886,2019-02-01,Essential-X2,,9
23887,2019-03-01,Essential-X2,,9
23888,2019-04-01,Essential-X2,,9
23889,2019-05-01,Essential-X2,,9
23890,2019-06-01,Essential-X2,,9
23891,2019-07-01,Essential-X2,,9
23892,2019-08-01,Essential-X2,,9
23893,2019-09-01,Essential-X2,,9
23894,2019-10-01,Essential-X2,,9
23895,2019-11-01,Essential-X2,,9
23896,2019-12-01,Essential-X2,482.07259473951797,9
23897,2020-01-01,Essential-X2,-514.6206951467354,9
23898,2020-02-01,Essential-X2,306.75230734446455,9
23899,2020-03-01,Essential-X2,26.05302456890734,9
23900,2020-04-01,Essential-X2,-418.6282649997747,9
23901,2020-05-01,Essential-X2,70.96664363178664,9
23902,2020-06-01,Essential-X2,774.4772655704712,9
23903,2020-07-01,Essential-X2,236.27710691823717,9
23904,2020-08-01,Essential-X2,43.070597978246425,9
23905,2020-09-01,Essential-X2,-69.5448576332767,9
23906,2020-10-01,Essential-X2,19.717776918961867,9
23907,2020-11-01,Essential-X2,-60.21624274396554,9
23908,2020-12-01,Essential-X2,51.73944243977987,9
23909,2021-01-01,Essential-X2,261.47296577803536,9
23910,2021-02-01,Essential-X2,88.52784017636782,9
23911,2021-03-01,Essential-X2,134.91371261857918,9
23912,2021-04-01,Essential-X2,84.67441451010558,9
23913,2021-05-01,Essential-X2,55.65749741328114,9
23914,2021-06-01,Essential-X2,-14.910970873585766,9
23915,2021-07-01,Essential-X2,-45.660971215541174,9
23916,2021-08-01,Essential-X2,-50.57109582619971,9
23917,2021-09-01,Essential-X2,-42.81625962157659,9
23918,2021-10-01,Essential-X2,-30.20302383142341,9
23919,2020-10-01,Essential-Z2,19.717776918961867,9
23920,2020-11-01,Essential-Z2,-60.21624274396554,9
23921,2020-12-01,Essential-Z2,51.73944243977987,9
23922,2021-01-01,Essential-Z2,261.47296577803536,9
23923,2021-02-01,Essential-Z2,88.52784017636782,9
23924,2021-03-01,Essential-Z2,134.91371261857918,9
23925,2021-04-01,Essential-Z2,84.67441451010558,9
23926,2021-05-01,Essential-Z2,55.65749741328114,9
23927,2021-06-01,Essential-Z2,-14.910970873585766,9
23928,2021-07-01,Essential-Z2,-45.660971215541174,9
23929,2021-08-01,Essential-Z2,-50.57109582619971,9
23930,2021-09-01,Essential-Z2,-42.81625962157659,9
23931,2021-10-01,Essential-Z2,-30.20302383142341,9
23932,2021-11-01,Essential-Z2,,9
23933,2016-09-01,Gaming - Aspire-GX,,9
23934,2016-10-01,Gaming - Aspire-GX,,9
23935,2016-11-01,Gaming - Aspire-GX,,9
23936,2016-12-01,Gaming - Aspire-GX,,9
23937,2017-01-01,Gaming - Aspire-GX,,9
23938,2017-02-01,Gaming - Aspire-GX,,9
23939,2017-03-01,Gaming - Aspire-GX,,9
23940,2017-04-01,Gaming - Aspire-GX,,9
23941,2017-05-01,Gaming - Aspire-GX,,9
23942,2017-06-01,Gaming - Aspire-GX,,9
23943,2017-07-01,Gaming - Aspire-GX,,9
23944,2017-08-01,Gaming - Aspire-GX,,9
23945,2017-09-01,Gaming - Aspire-GX,,9
23946,2017-10-01,Gaming - Aspire-GX,,9
23947,2017-11-01,Gaming - Aspire-GX,,9
23948,2017-12-01,Gaming - Aspire-GX,,9
23949,2018-01-01,Gaming - Aspire-GX,,9
23950,2018-02-01,Gaming - Aspire-GX,,9
23951,2018-03-01,Gaming - Aspire-GX,,9
23952,2018-04-01,Gaming - Aspire-GX,,9
23953,2018-05-01,Gaming - Aspire-GX,2623.225158203696,9
23954,2018-06-01,Gaming - Aspire-GX,4341.29300544817,9
23955,2018-07-01,Gaming - Aspire-GX,3087.3937585607505,9
23956,2018-08-01,Gaming - Aspire-GX,2756.6315462432794,9
23957,2018-09-01,Gaming - Aspire-GX,3325.193274311786,9
23958,2018-10-01,Gaming - Aspire-GX,2364.4664853623563,9
23959,2018-11-01,Gaming - Aspire-GX,1926.2640768385636,9
23960,2018-12-01,Gaming - Aspire-GX,3384.5088119455363,9
23961,2019-01-01,Gaming - Aspire-GX,3976.487752113261,9
23962,2019-02-01,Gaming - Aspire-GX,2856.8070034869784,9
23963,2019-03-01,Gaming - Aspire-GX,2477.798870456277,9
23964,2019-04-01,Gaming - Aspire-GX,1465.6860804603452,9
23965,2019-05-01,Gaming - Aspire-GX,1157.5357264699355,9
23966,2019-06-01,Gaming - Aspire-GX,790.2320485744152,9
23967,2019-07-01,Gaming - Aspire-GX,1048.3565391908442,9
23968,2019-08-01,Gaming - Aspire-GX,1288.1900214620575,9
23969,2019-09-01,Gaming - Aspire-GX,759.9126176908408,9
23970,2019-10-01,Gaming - Aspire-GX,416.53540028938335,9
23971,2019-11-01,Gaming - Aspire-GX,231.9427135029907,9
23972,2019-12-01,Gaming - Aspire-GX,130.34628419620742,9
23973,2020-01-01,Gaming - Aspire-GX,73.72695922110572,9
23974,2020-02-01,Gaming - Aspire-GX,40.18959833509011,9
23975,2020-03-01,Gaming - Aspire-GX,23.62281058647303,9
23976,2020-04-01,Gaming - Aspire-GX,12.093456699086268,9
23977,2020-05-01,Gaming - Aspire-GX,5.887263145948817,9
23978,2020-06-01,Gaming - Aspire-GX,4.381300483721807,9
23979,2020-07-01,Gaming - Aspire-GX,1.3181331263106744,9
23980,2020-08-01,Gaming - Aspire-GX,2.725662070279239,9
23981,2020-09-01,Gaming - Aspire-GX,1.5007614647889904,9
23982,2020-10-01,Gaming - Aspire-GX,-1.155810702651042,9
23983,2020-11-01,Gaming - Aspire-GX,-0.6501312885541587,9
23984,2020-12-01,Gaming - Aspire-GX,0.7509330579964086,9
23985,2021-01-01,Gaming - Aspire-GX,1.3013769036356568,9
23986,2021-02-01,Gaming - Aspire-GX,-0.39003763236813094,9
23987,2021-03-01,Gaming - Aspire-GX,0.8965916102068252,9
23988,2021-04-01,Gaming - Aspire-GX,-0.6151174013959564,9
23989,2021-05-01,Gaming - Aspire-GX,-1.2813248767620007,9
23990,2021-06-01,Gaming - Aspire-GX,0.4310458826503598,9
23991,2021-07-01,Gaming - Aspire-GX,-0.8743321963000972,9
23992,2021-08-01,Gaming - Aspire-GX,1.5175912247247747,9
23993,2021-09-01,Gaming - Aspire-GX,0.8109563923572334,9
23994,2021-10-01,Gaming - Aspire-GX,-1.5184146523758038,9
23995,2017-03-01,Gaming - Aspire-GX-AMD,,9
23996,2017-04-01,Gaming - Aspire-GX-AMD,,9
23997,2017-05-01,Gaming - Aspire-GX-AMD,,9
23998,2017-06-01,Gaming - Aspire-GX-AMD,,9
23999,2017-07-01,Gaming - Aspire-GX-AMD,,9
24000,2017-08-01,Gaming - Aspire-GX-AMD,,9
24001,2017-09-01,Gaming - Aspire-GX-AMD,,9
24002,2017-10-01,Gaming - Aspire-GX-AMD,,9
24003,2017-11-01,Gaming - Aspire-GX-AMD,,9
24004,2017-12-01,Gaming - Aspire-GX-AMD,,9
24005,2018-01-01,Gaming - Aspire-GX-AMD,,9
24006,2018-02-01,Gaming - Aspire-GX-AMD,,9
24007,2018-03-01,Gaming - Aspire-GX-AMD,,9
24008,2018-04-01,Gaming - Aspire-GX-AMD,,9
24009,2018-05-01,Gaming - Aspire-GX-AMD,,9
24010,2018-06-01,Gaming - Aspire-GX-AMD,,9
24011,2018-07-01,Gaming - Aspire-GX-AMD,,9
24012,2018-08-01,Gaming - Aspire-GX-AMD,,9
24013,2018-09-01,Gaming - Aspire-GX-AMD,,9
24014,2018-10-01,Gaming - Aspire-GX-AMD,,9
24015,2018-11-01,Gaming - Aspire-GX-AMD,368.24359319696134,9
24016,2018-12-01,Gaming - Aspire-GX-AMD,344.40198972218496,9
24017,2019-01-01,Gaming - Aspire-GX-AMD,358.9343210103468,9
24018,2019-02-01,Gaming - Aspire-GX-AMD,448.213965939543,9
24019,2019-03-01,Gaming - Aspire-GX-AMD,405.7770595181165,9
24020,2019-04-01,Gaming - Aspire-GX-AMD,367.4115865130352,9
24021,2019-05-01,Gaming - Aspire-GX-AMD,332.87113642407024,9
24022,2019-06-01,Gaming - Aspire-GX-AMD,303.6785290216266,9
24023,2019-07-01,Gaming - Aspire-GX-AMD,-0.006398664190990777,9
24024,2019-08-01,Gaming - Aspire-GX-AMD,2.561274656834616,9
24025,2019-09-01,Gaming - Aspire-GX-AMD,0.005574231131962204,9
24026,2019-10-01,Gaming - Aspire-GX-AMD,-5.8305019853710505e-05,9
24027,2019-11-01,Gaming - Aspire-GX-AMD,11.998724474852912,9
24028,2019-12-01,Gaming - Aspire-GX-AMD,-5.795240623896342,9
24029,2020-01-01,Gaming - Aspire-GX-AMD,-0.0004967092228975734,9
24030,2020-02-01,Gaming - Aspire-GX-AMD,-11.999243710934323,9
24031,2020-03-01,Gaming - Aspire-GX-AMD,-0.001225162920970413,9
24032,2020-04-01,Gaming - Aspire-GX-AMD,40.61271118043647,9
24033,2020-05-01,Gaming - Aspire-GX-AMD,74.98963971870464,9
24034,2020-06-01,Gaming - Aspire-GX-AMD,49.49528973652881,9
24035,2020-07-01,Gaming - Aspire-GX-AMD,-3.242229223046138,9
24036,2020-08-01,Gaming - Aspire-GX-AMD,-2.521035793988217,9
24037,2020-09-01,Gaming - Aspire-GX-AMD,5.941269371841882,9
24038,2020-10-01,Gaming - Aspire-GX-AMD,-0.6431409080993014,9
24039,2020-11-01,Gaming - Aspire-GX-AMD,-5.993522870585352,9
24040,2020-12-01,Gaming - Aspire-GX-AMD,-6.307789238474088,9
24041,2021-01-01,Gaming - Aspire-GX-AMD,-3.4185455559273628,9
24042,2021-02-01,Gaming - Aspire-GX-AMD,-25.989125164072412,9
24043,2021-03-01,Gaming - Aspire-GX-AMD,-11.278061044914477,9
24044,2021-04-01,Gaming - Aspire-GX-AMD,16.142923821294414,9
24045,2021-05-01,Gaming - Aspire-GX-AMD,36.04663998214366,9
24046,2021-06-01,Gaming - Aspire-GX-AMD,23.236741548861016,9
24047,2021-07-01,Gaming - Aspire-GX-AMD,-5.352528530105938,9
24048,2021-08-01,Gaming - Aspire-GX-AMD,-4.837077278461894,9
24049,2021-09-01,Gaming - Aspire-GX-AMD,0.3201223713376864,9
24050,2021-10-01,Gaming - Aspire-GX-AMD,-2.9407939102132907,9
24051,2018-02-01,Gateway-TC series,,9
24052,2018-03-01,Gateway-TC series,,9
24053,2018-04-01,Gateway-TC series,,9
24054,2018-05-01,Gateway-TC series,,9
24055,2018-06-01,Gateway-TC series,,9
24056,2018-07-01,Gateway-TC series,,9
24057,2018-08-01,Gateway-TC series,,9
24058,2018-09-01,Gateway-TC series,,9
24059,2018-10-01,Gateway-TC series,,9
24060,2018-11-01,Gateway-TC series,,9
24061,2018-12-01,Gateway-TC series,,9
24062,2019-01-01,Gateway-TC series,,9
24063,2019-02-01,Gateway-TC series,,9
24064,2019-03-01,Gateway-TC series,,9
24065,2019-04-01,Gateway-TC series,,9
24066,2019-05-01,Gateway-TC series,,9
24067,2019-06-01,Gateway-TC series,,9
24068,2019-07-01,Gateway-TC series,,9
24069,2019-08-01,Gateway-TC series,,9
24070,2019-09-01,Gateway-TC series,,9
24071,2019-10-01,Gateway-TC series,575.2508240903978,9
24072,2019-11-01,Gateway-TC series,427.16945135303627,9
24073,2019-12-01,Gateway-TC series,302.6172479308272,9
24074,2020-01-01,Gateway-TC series,25.733172555319054,9
24075,2020-02-01,Gateway-TC series,8.42728201168107,9
24076,2020-03-01,Gateway-TC series,578.0009319764828,9
24077,2020-04-01,Gateway-TC series,189.90476945171847,9
24078,2020-05-01,Gateway-TC series,278.2678952554915,9
24079,2020-06-01,Gateway-TC series,275.0270656865262,9
24080,2020-07-01,Gateway-TC series,106.26284445705438,9
24081,2020-08-01,Gateway-TC series,389.6119195485585,9
24082,2020-09-01,Gateway-TC series,157.09856869551027,9
24083,2020-10-01,Gateway-TC series,159.790845231474,9
24084,2020-11-01,Gateway-TC series,674.0949556085292,9
24085,2020-12-01,Gateway-TC series,318.63058259108067,9
24086,2021-01-01,Gateway-TC series,260.90915989642446,9
24087,2021-02-01,Gateway-TC series,970.2370826299965,9
24088,2021-03-01,Gateway-TC series,255.83274534608012,9
24089,2021-04-01,Gateway-TC series,387.86261890209425,9
24090,2021-05-01,Gateway-TC series,467.8618473148682,9
24091,2021-06-01,Gateway-TC series,359.7969099963004,9
24092,2021-07-01,Gateway-TC series,357.65944112729494,9
24093,2021-08-01,Gateway-TC series,445.11915590677347,9
24094,2021-09-01,Gateway-TC series,455.14509790024897,9
24095,2021-10-01,Gateway-TC series,421.6910259608159,9
24096,2020-04-01,Gateway-XC Series,189.90476945171847,9
24097,2019-11-01,K8,,9
24098,2019-12-01,K8,,9
24099,2020-01-01,K8,,9
24100,2020-02-01,K8,,9
24101,2020-03-01,K8,,9
24102,2020-04-01,K8,,9
24103,2020-05-01,K8,,9
24104,2020-06-01,K8,,9
24105,2020-07-01,K8,,9
24106,2020-08-01,K8,,9
24107,2020-09-01,K8,,9
24108,2020-10-01,K8,,9
24109,2020-11-01,K8,,9
24110,2020-12-01,K8,,9
24111,2021-01-01,K8,,9
24112,2021-02-01,K8,,9
24113,2021-03-01,K8,,9
24114,2021-04-01,K8,,9
24115,2021-05-01,K8,,9
24116,2021-06-01,K8,,9
24117,2021-07-01,K8,41.35141075221801,9
24118,2021-08-01,K8,233.1951844549534,9
24119,2021-09-01,K8,99.92093789812007,9
24120,2021-10-01,K8,116.15276123225252,9
24121,2016-12-01,M4,,9
24122,2017-01-01,M4,,9
24123,2017-02-01,M4,,9
24124,2017-03-01,M4,,9
24125,2017-04-01,M4,,9
24126,2017-05-01,M4,,9
24127,2017-06-01,M4,,9
24128,2017-07-01,M4,,9
24129,2017-08-01,M4,,9
24130,2017-09-01,M4,,9
24131,2017-10-01,M4,,9
24132,2017-11-01,M4,,9
24133,2017-12-01,M4,,9
24134,2018-01-01,M4,,9
24135,2018-02-01,M4,,9
24136,2018-03-01,M4,,9
24137,2018-04-01,M4,,9
24138,2018-05-01,M4,,9
24139,2018-06-01,M4,,9
24140,2018-07-01,M4,,9
24141,2018-08-01,M4,19068.36321600534,9
24142,2018-09-01,M4,50101.83405166488,9
24143,2018-10-01,M4,18407.434037171774,9
24144,2018-11-01,M4,3679.953559415981,9
24145,2018-12-01,M4,9515.00607989606,9
24146,2019-01-01,M4,2229.329185669272,9
24147,2019-02-01,M4,4200.120206839045,9
24148,2019-03-01,M4,14618.765420342153,9
24149,2019-04-01,M4,12453.768548859234,9
24150,2019-05-01,M4,21544.47654704108,9
24151,2019-06-01,M4,16566.654036668704,9
24152,2019-07-01,M4,5313.113055373584,9
24153,2019-08-01,M4,12392.027398782906,9
24154,2019-09-01,M4,-7440.468087299932,9
24155,2019-10-01,M4,-1518.6466776130978,9
24156,2019-11-01,M4,-427.51780629578457,9
24157,2019-12-01,M4,2100.8387903916177,9
24158,2020-01-01,M4,1683.9546582118166,9
24159,2020-02-01,M4,4974.170480512687,9
24160,2020-03-01,M4,10303.94081358679,9
24161,2020-04-01,M4,9477.70078414999,9
24162,2020-05-01,M4,10695.857709267142,9
24163,2020-06-01,M4,9707.57872178986,9
24164,2020-07-01,M4,7904.8525655117255,9
24165,2020-08-01,M4,7372.954693184891,9
24166,2020-09-01,M4,5225.708382049404,9
24167,2020-10-01,M4,4218.22951848448,9
24168,2020-11-01,M4,4666.495940615799,9
24169,2020-12-01,M4,6110.897933844965,9
24170,2021-01-01,M4,4744.485210993418,9
24171,2021-02-01,M4,5215.065162998012,9
24172,2021-03-01,M4,6048.702878449352,9
24173,2021-04-01,M4,6933.550924634665,9
24174,2021-05-01,M4,7543.622668440082,9
24175,2021-06-01,M4,4980.873684619543,9
24176,2021-07-01,M4,3506.463533646052,9
24177,2021-08-01,M4,5084.621290749554,9
24178,2021-09-01,M4,1047.7719698422875,9
24179,2021-10-01,M4,1490.0086908512778,9
24180,2021-11-01,M4,1534.7327755718527,9
24181,2016-12-01,M6,,9
24182,2017-01-01,M6,,9
24183,2017-02-01,M6,,9
24184,2017-03-01,M6,,9
24185,2017-04-01,M6,,9
24186,2017-05-01,M6,,9
24187,2017-06-01,M6,,9
24188,2017-07-01,M6,,9
24189,2017-08-01,M6,,9
24190,2017-09-01,M6,,9
24191,2017-10-01,M6,,9
24192,2017-11-01,M6,,9
24193,2017-12-01,M6,,9
24194,2018-01-01,M6,,9
24195,2018-02-01,M6,,9
24196,2018-03-01,M6,,9
24197,2018-04-01,M6,,9
24198,2018-05-01,M6,,9
24199,2018-06-01,M6,,9
24200,2018-07-01,M6,,9
24201,2018-08-01,M6,2793.2199295390765,9
24202,2018-09-01,M6,3530.31165803162,9
24203,2018-10-01,M6,2875.092805085037,9
24204,2018-11-01,M6,2489.553697766365,9
24205,2018-12-01,M6,2361.537246395177,9
24206,2019-01-01,M6,1732.5679466959011,9
24207,2019-02-01,M6,4118.188459179191,9
24208,2019-03-01,M6,1803.5379428325277,9
24209,2019-04-01,M6,3199.815063805707,9
24210,2019-05-01,M6,9842.094853115555,9
24211,2019-06-01,M6,5579.352038273152,9
24212,2019-07-01,M6,2707.998078149573,9
24213,2019-08-01,M6,1731.1249666415763,9
24214,2019-09-01,M6,1665.0482815301439,9
24215,2019-10-01,M6,1095.2680237386023,9
24216,2019-11-01,M6,1908.53900968578,9
24217,2019-12-01,M6,2652.470773644094,9
24218,2020-01-01,M6,2092.580331503277,9
24219,2020-02-01,M6,2127.768878866896,9
24220,2020-03-01,M6,2133.6352658341416,9
24221,2020-04-01,M6,2137.743269183114,9
24222,2020-05-01,M6,2808.7692241070736,9
24223,2020-06-01,M6,2386.9940158215313,9
24224,2020-07-01,M6,1729.2953943980747,9
24225,2020-08-01,M6,1792.4626915577896,9
24226,2020-09-01,M6,1573.9755062363372,9
24227,2020-10-01,M6,1151.823185298476,9
24228,2020-11-01,M6,1548.442702650793,9
24229,2020-12-01,M6,1715.6750837734269,9
24230,2021-01-01,M6,1510.1220764899144,9
24231,2021-02-01,M6,1486.6688536795823,9
24232,2021-03-01,M6,1340.7134742497744,9
24233,2021-04-01,M6,1268.8404305161473,9
24234,2021-05-01,M6,1524.0620484157619,9
24235,2021-06-01,M6,1652.887463208021,9
24236,2021-07-01,M6,1644.3167791341714,9
24237,2021-08-01,M6,1366.890226116457,9
24238,2021-09-01,M6,1140.304188209175,9
24239,2021-10-01,M6,902.3179621819905,9
24240,2020-12-01,MiniPC-Essential-N2,1715.6750837734269,9
24241,2021-01-01,MiniPC-Essential-N2,1510.1220764899144,9
24242,2021-02-01,MiniPC-Essential-N2,1486.6688536795823,9
24243,2021-03-01,MiniPC-Essential-N2,1340.7134742497744,9
24244,2021-04-01,MiniPC-Essential-N2,1268.8404305161473,9
24245,2021-05-01,MiniPC-Essential-N2,1524.0620484157619,9
24246,2021-06-01,MiniPC-Essential-N2,1652.887463208021,9
24247,2021-07-01,MiniPC-Essential-N2,1644.3167791341714,9
24248,2021-08-01,MiniPC-Essential-N2,1366.890226116457,9
24249,2021-09-01,MiniPC-Essential-N2,1140.304188209175,9
24250,2021-10-01,MiniPC-Essential-N2,902.3179621819905,9
24251,2021-11-01,MiniPC-Essential-N2,,9
24252,2017-11-01,MiniPC-Essential-N7,,9
24253,2017-12-01,MiniPC-Essential-N7,,9
24254,2018-01-01,MiniPC-Essential-N7,,9
24255,2018-02-01,MiniPC-Essential-N7,,9
24256,2018-03-01,MiniPC-Essential-N7,,9
24257,2018-04-01,MiniPC-Essential-N7,,9
24258,2018-05-01,MiniPC-Essential-N7,,9
24259,2018-06-01,MiniPC-Essential-N7,,9
24260,2018-07-01,MiniPC-Essential-N7,,9
24261,2018-08-01,MiniPC-Essential-N7,,9
24262,2018-09-01,MiniPC-Essential-N7,,9
24263,2018-10-01,MiniPC-Essential-N7,,9
24264,2018-11-01,MiniPC-Essential-N7,,9
24265,2018-12-01,MiniPC-Essential-N7,,9
24266,2019-01-01,MiniPC-Essential-N7,,9
